sentence_id,words,labels
619,हामी,O
619,आफैँ,O
619,एक,O
619,साता,O
619,भित्र,O
619,सहमति,O
619,गरेर,O
619,आउँछौँ,O
619,राष्ट्रपति,O
619,ज्यूले,O
619,म्याद,O
619,थप्ने,O
619,कष्ट,O
619,नगर्नूस्,O
619,भन्दै,O
619,बैठक,O
619,बाट,O
619,प्रचण्ड,B-PER
619,उठे,O
619,का,O
619,थिए,O
619,।,O
620,राज्यसत्तँ,O
620,को,O
620,उपयोग,O
620,कस,O
620,को,O
620,पक्ष,O
620,मा,O
620,गर्ने,O
620,भन्ने,O
620,कुरा,O
620,को,O
620,घनिभूत,O
620,अभिव्यक्ति,O
620,हो,O
620,अहि,O
620,ले,O
620,माओवादी,B-ORG
620,भित्र,O
620,बढ्दो,O
620,अन्तरसंघर्ष,O
620,।,O
621,भारतीय,O
621,विरुद्ध,O
621,सुरुङ,O
621,युद्ध,O
621,गर्न,O
621,कस्िसए,O
621,का,O
621,दाहाल,B-PER
621,लाई,O
621,नागरकिता,O
621,वितरण,O
621,जनसङ्ख्या,O
621,को,O
621,आधार,O
621,मा,O
621,निर्वाचन,O
621,क्षेत्र,O
621,को,O
621,निधारण,O
621,र,O
621,एक,O
621,मधेस,O
621,एक,O
621,प्रदेश,O
621,को,O
621,हिमायती,O
621,मधेसी,O
621,जनअधिकार,O
621,फोरम,O
621,सग,O
621,सत्ता,O
621,साझेदारी,O
621,सम्म,O
621,तान्दा,O
621,दाहाल,B-PER
621,बाट,O
621,भारत,B-LOC
621,ले,O
621,खतरा,O
621,को,O
621,लेस,O
621,अंश,O
621,पनि,O
621,अनुमान,O
621,गरे,O
621,को,O
621,छैन,O
621,।,O
622,वैकल्पिक,O
622,ऊर्जा,O
622,का,O
622,निम्ति,O
622,कृषि,B-ORG
622,विकास,I-ORG
622,ब्याङ्क,I-ORG
622,मार्फत,O
622,सरकार,O
622,ले,O
622,प्रतिशत,O
622,अनुदान,O
622,दिने,O
622,हल्ला,O
622,सुने,O
622,वीर,B-PER
622,ले,O
622,।,O
623,अफरोज,B-PER
623,समूह,O
623,का,O
623,मुख्य,O
623,व्यक्ति,O
623,अफरोज,B-PER
623,फरार,O
623,छन्,O
623,।,O
624,यो,O
624,अपराधीकरण,O
624,को,O
624,महायात्रा,O
624,मा,O
624,माओवादी,B-ORG
624,ले,O
624,हिजो,O
624,का,O
624,सबै,O
624,पुराना,O
624,पार्टी,O
624,हरूलाई,O
624,उछिने,O
624,को,O
624,छ,O
624,।,O
625,माओवादी,B-ORG
625,को,O
625,अनुसरण,O
625,गर्दै,O
625,एमाले,O
625,ले,O
625,युथ,O
625,फोर्स,O
625,का,O
625,नाम,O
625,मा,O
625,कानुन,O
625,हात,O
625,मा,O
625,लिने,O
625,प्रक्रिया,O
625,सुरु,O
625,गरे,O
625,को,O
625,छ,O
625,भने,O
625,काङ्ग्रेस,O
625,ले,O
625,तरुण,O
625,सेना,O
625,बनाउने,O
625,तयारी,O
625,गर्दैछ,O
625,।,O
626,गठबन्धन,O
626,को,O
626,प्रारम्भ,O
626,देखि,O
626,नै,O
626,अपाच्य,O
626,देखिने,O
626,यस्ता,O
626,घटना,O
626,हरू,O
626,कतै,O
626,झीनो,O
626,आशा,O
626,का,O
626,रूपमा,O
626,बा,O
626,की,O
626,बचे,O
626,को,O
626,माओवादी,B-ORG
626,लाई,O
626,समेत,O
626,बदनाम,O
626,गरेर,O
626,देश,O
626,मा,O
626,चरम,O
626,अविश्वास,O
626,र,O
626,निराशा,O
626,पैदा,O
626,गर्ने,O
626,प्रयास,O
626,हरू,O
626,त,O
626,होइनन्,O
626,भन्ने,O
626,आशङ्,O
626,का,O
626,पनि,O
626,छ,O
626,।,O
627,धर्म,O
627,का,O
627,लागि,O
627,भगवान,O
627,खोज्दै,O
627,मन्दिर,O
627,जानु,O
627,को,O
627,सट्टा,O
627,मै,O
627,ले,O
627,विद्यार्थी,O
627,को,O
627,उज्ज्वल,O
627,भविष्य,O
627,का,O
627,निम्ति,O
627,स,O
627,मय,O
627,खर्चिए,O
627,को,O
627,छु,O
627,।,O
628,सहमति,O
628,नभए,O
628,पनि,O
628,दुई,O
628,वर्षम्म,O
628,सरकार,O
628,नगिराउने,O
628,र्सत,O
628,मा,O
628,माओवादी,B-ORG
628,लाई,O
628,सरकार,O
628,को,O
628,नेतृत्व,O
628,सुम्पनुपर्छ,O
628,माओवादी,B-ORG
628,कै,O
628,कारण,O
628,संविधानसभा,O
628,गणतन्त्र,O
628,आए,O
628,को,O
628,तथ्य,O
628,बिर्सन,O
628,नहुने,O
628,बताउ,O
628,दै,O
628,तमलोपा,O
628,का,O
628,नेता,O
628,महेन्द्र,B-PER
628,राय,I-PER
628,यादव,I-PER
628,भन्छन्,O
628,तर,O
628,विचार,O
628,मा,O
628,पराजित,O
628,भए,O
628,का,O
628,दल,O
628,हरू,O
628,यतिखेर,O
628,गणितीय,O
628,खेल,O
628,मा,O
628,लागे,O
628,का,O
628,छन्,O
628,।,O
629,त्रिकोणात्मक,O
629,दृष्टि,O
629,मा,O
629,नेपाली,O
629,संसद,O
629,तर,O
629,नेपाल,B-LOC
629,का,O
629,संसद,O
629,लाई,O
629,यहाँ,O
629,का,O
629,राजनैतिक,O
629,पार्टी,O
629,हरू,O
629,ले,O
629,त्यत्ति,O
629,उच्च,O
629,विचार,O
629,ले,O
629,हेरे,O
629,का,O
629,छैनन,O
629,।,O
630,तर,O
630,वर्षो,O
630,उमेर,O
630,देखि,O
630,र्सार्वजनिक,O
630,रूपमा,O
630,आफ्ना,O
630,नेपाली,O
630,रचना,O
630,सुनाउने,O
630,काली,B-PER
630,प्रसाद,I-PER
630,को,O
630,भने,O
630,के,O
630,कारण,O
630,ले,O
630,हो,O
630,चर्चा,O
630,गर्न,O
630,चाहनुभएन,O
630,।,O
631,पहिचान,O
631,को,O
631,राजनीति,O
631,एका,O
631,तिर,O
631,वर्गसङ्र्घष,O
631,सँग,O
631,गाँसिएर,O
631,माओवादी,B-ORG
631,रणनीति,O
631,मातहत,O
631,धु्रवीकृत,O
631,भएको,O
631,छ,O
631,भने,O
631,अर्को,O
631,तिर,O
631,मधेसी,B-ORG
631,फोरम,I-ORG
631,",",O
631,तमलोपा,B-ORG
631,",",O
631,जनमुक्ति,B-ORG
631,पार्टी,I-ORG
631,",",O
631,सङ्घीय,B-ORG
631,लोकतान्त्रिक,I-ORG
631,मञ्च,I-ORG
631,",",O
631,चुरेभावर,B-ORG
631,एकता,I-ORG
631,समाज,I-ORG
631,",",O
631,सद्भावना,B-ORG
631,पार्टी,I-ORG
631,जस्ता,O
631,समूह,O
631,का,O
631,रूपमा,O
631,अलग्गै,O
631,संविधानसभा,O
631,मा,O
631,पुगे,O
631,को,O
631,छ,O
631,।,O
632,नेपाल,B-ORG
632,वार,I-ORG
632,एशोसिएसन,I-ORG
632,सगरमाथा,I-ORG
632,अन्चल,I-ORG
632,इकाई,I-ORG
632,को,O
632,म्याद,O
632,समाप्त,O
632,हुने,O
632,भए,O
632,को,O
632,ले,O
632,असोज,O
632,गते,O
632,देखि,O
632,निर्वाचन,O
632,कार्यक्रम,O
632,संचालन,O
632,गर्न,O
632,अधिवक्ता,O
632,श्री,O
632,महेन्द्र,B-PER
632,चौधरी,I-PER
632,को,O
632,संयोजकत्व,O
632,मा,O
632,तीन,O
632,सदस्यीय,O
632,निर्वाचन,B-ORG
632,समिति,I-ORG
632,गठन,O
632,भए,O
632,को,O
632,छ,O
632,।,O
633,सरकार,O
633,गठन,O
633,को,O
633,प्रक्रिया,O
633,सम्म,O
633,आउदा,O
633,राजनीतिक,O
633,रूपमा,O
633,आफू,O
633,धेरै,O
633,बलियो,O
633,भएको,O
633,र,O
633,पार्टीभीत्र,O
633,का,O
633,जडसूत्रवादी,O
633,हरू,O
633,कुहिरो,O
633,मा,O
633,कागझै,O
633,हराए,O
633,को,O
633,ठान्ने,O
633,बाबुराम,B-PER
633,पक्ष्ँ,O
633,ले,O
633,जनता,O
633,को,O
633,बीचमा,O
633,ठूलो,O
633,रकम,O
633,विनियोजन,O
633,गरेर,O
633,सुधार,O
633,का,O
633,काम,O
633,मा,O
633,तीव्रता,O
633,दिने,O
633,र,O
633,किरण,B-PER
633,को,O
633,पक्ष,O
633,मा,O
633,टासिए,O
633,को,O
633,क्रान्ति,O
633,कारी,O
633,रोमान्स,O
633,लाई,O
633,त्यस,O
633,बाट,O
633,अलग्याउने,O
633,योजना,O
633,अर्न्तर्गत,O
633,बजेट,O
633,को,O
633,तयारी,O
633,गररिहे,O
633,को,O
633,छ,O
633,।,O
634,मन्त्री,O
634,यादव,B-PER
634,ले,O
634,शिक्षामन्त्री,O
634,दीनानाथ,B-PER
634,शर्,I-PER
634,मा,O
634,लाई,O
634,भारत,B-LOC
634,को,O
634,नयाँदिल्ली,B-LOC
634,मा,O
634,हुने,O
634,एक,O
634,कार्यक्रम,O
634,मा,O
634,जान,O
634,स्वीकृत,O
634,दिने,O
634,निर्णय,O
634,गरे,O
634,को,O
634,पनि,O
634,बताए,O
634,।,O
635,त्यस,O
635,अघि,O
635,मधेस,B-LOC
635,आन्दोलन,O
635,का,O
635,क्रम,O
635,मा,O
635,माघ,O
635,मा,O
635,मधेसी,B-ORG
635,जनअधिकार,I-ORG
635,फोरम,I-ORG
635,का,O
635,कार्यकर्ता,O
635,ले,O
635,उन,O
635,को,O
635,घर,O
635,मा,O
635,आगजनी,O
635,गरे,O
635,का,O
635,थिए,O
635,।,O
636,अमेरि,O
636,की,O
636,राष्ट्र,O
636,हरू,O
636,को,O
636,संगठन,O
636,ओ.ए.एस,B-ORG
636,ले,O
636,वाशिङ्टन,B-LOC
636,मा,O
636,एक,O
636,वक्तव्य,O
636,प्रकाशित,O
636,गरी,O
636,हाइटी,B-LOC
636,मा,O
636,असम्बैधानिक,O
636,सरकार,O
636,रहे,O
636,सम्म,O
636,आर्थिक,O
636,प्रतिबन्ध,O
636,काय,O
636,मै,O
636,राख्ने,O
636,कुरा,O
636,स्पष्ट,O
636,गरे,O
636,को,O
636,छ,O
636,।,O
637,मातृ,B-PER
637,का,O
637,यादव,I-PER
637,ले,O
637,आफ्नै,O
637,उपस्िथति,O
637,मा,O
637,विस्थापित,O
637,सुकुम्बासी,O
637,हरूलाई,O
637,पुनःस्थापित,O
637,गर्नु,O
637,र,O
637,विप्लव,B-PER
637,ले,O
637,अक्सर,O
637,राष्ट्रियता,O
637,को,O
637,आन्दोलन,O
637,को,O
637,आवश्यकता,O
637,माथि,O
637,जोड,O
637,दिनु,O
637,जस्ता,O
637,घटना,O
637,हरू,O
637,पार्टीत्र,O
637,को,O
637,संस्थापन,O
637,पक्ष्ँ,O
637,को,O
637,प्रवृत्ति,O
637,र,O
637,चिन्तन,O
637,लाई,O
637,चुनँैती,O
637,दिने,O
637,मनसाय,O
637,बाट,O
637,आए,O
637,का,O
637,हुन्,O
637,।,O
638,स्टानफोर्ड,B-LOC
638,आफू,O
638,चोटमुक्त,O
638,रहे,O
638,को,O
638,घोषणा,O
638,गरे,O
638,की,O
638,मारिया,B-PER
638,सारापोभा,I-PER
638,ले,O
638,सोमबार,O
638,डब्लुटिए,O
638,पि्रमियर,O
638,बैंक,O
638,अफ,O
638,वेस्ट,O
638,क्लासिक,O
638,टेनिस,O
638,मा,O
638,जापान,B-LOC
638,की,O
638,अई,B-PER
638,सुगिया,I-PER
638,मा,O
638,लाई,O
638,कडा,O
638,संघर्ष,O
638,पछि,O
638,र,O
638,ले,O
638,हराइन्,O
638,।,O
639,बनेपा,B-LOC
639,नगर,O
639,भित्र,O
639,गरिए,O
639,का,O
639,जग्गा,O
639,प्लटिङ,O
639,मध्ये,O
639,अधिकांश,O
639,पुण्यमाता,O
639,खोलाकिनार,O
639,मै,O
639,छन्,O
639,।,O
640,बनारस,B-LOC
640,मा,O
640,मै,O
640,ले,O
640,क्रान्ति,O
640,कारी,O
640,कविता,O
640,लेखे,O
640,।,O
641,अब,O
641,दोस्रो,O
641,आडम्बर,O
641,जोडिए,O
641,को,O
641,छ,O
641,उन,O
641,की,O
641,छोरी,O
641,मानुषी,B-PER
641,सँग,O
641,।,O
642,तटबन्ध,O
642,फुटे,O
642,को,O
642,स्थान,O
642,को,O
642,विवरण,O
642,सुने,O
642,पछि,O
642,मिश्र,B-PER
642,ले,O
642,थपे,O
642,उद्धार,O
642,गर्नु,O
642,र,O
642,तिन,O
642,लाई,O
642,राहत,O
642,दिनु,O
642,बाहेक,O
642,तत्काल,O
642,त,O
642,केही,O
642,गर्न,O
642,सम्भव,O
642,देखिदैन,O
642,।,O
643,एमाओवादी,B-ORG
643,को,O
643,हालै,O
643,प्रकाशित,O
643,मुखपत्र,O
643,मा,O
643,प्रचण्ड,B-PER
643,ले,O
643,भने,O
643,का,O
643,छन्,O
643,म,O
643,त,O
643,स्टालिन,B-PER
643,जस्तै,O
643,पो,O
643,भएँछु,O
643,।,O
644,वर्ष,O
644,देखि,O
644,चीन,B-LOC
644,मा,O
644,याक,O
644,लाई,O
644,काम,O
644,मा,O
644,उपयोग,O
644,गरिए,O
644,को,O
644,देखिन्छ,O
644,भनी,O
644,श्री,O
644,ली,B-PER
644,कंगलियांग,I-PER
644,ले,O
644,भन्नु,O
